stid,stname,prid,kansoku,地点名,カナ,北緯,東経,標高,rain,wind,temp,sun,snow,etc,地域名,南緯,緯度
a0996,羽茂,54,111200,羽茂,ハモチ,37度50.5分,138度18.8分,11m,True,True,True,True,False,False,新潟,,37度50.5分
a0997,守門,54,111210,守門,スモン,37度20.8分,139度02.6分,222m,True,True,True,True,True,False,新潟,,37度20.8分
a0998,関山,54,111210,関山,セキヤマ,36度56.0分,138度13.3分,350m,True,True,True,True,True,False,新潟,,36度56.0分
a1060,下関,54,111210,下関,シモセキ,38度05.5分,139度33.8分,33m,True,True,True,True,True,False,新潟,,38度05.5分
a1102,鍵取,54,100000,鍵取,カギトリ,37度34.2分,139度23.0分,150m,True,False,False,False,False,False,新潟,,37度34.2分
a1111,赤谷,54,100000,赤谷,アカダニ,37度50.1分,139度24.9分,135m,True,False,False,False,False,False,新潟,,37度50.1分
a1154,小国,54,100000,小国,オグニ,37度17.5分,138度42.1分,83m,True,False,False,False,False,False,新潟,,37度17.5分
a1155,松代,54,100000,松代,マツダイ,37度07.9分,138度36.4分,210m,True,False,False,False,False,False,新潟,,37度07.9分
a1256,高根,54,100000,高根,タカネ,38度19.8分,139度36.2分,85m,True,False,False,False,False,False,新潟,,38度19.8分
a1297,平岩,54,100000,平岩,ヒライワ,36度52.8分,137度52.0分,281m,True,False,False,False,False,False,新潟,,36度52.8分
a1302,大潟,54,111201,大潟,オオガタ,37度13.5分,138度19.5分,13m,True,True,True,True,False,True,新潟,,37度13.5分
a1315,弾崎,54,111200,弾崎,ハジキザキ,38度19.8分,138度30.7分,58m,True,True,True,True,False,False,新潟,,38度19.8分
a1318,中条,54,111200,中条,ナカジョウ,38度04.6分,139度23.3分,14m,True,True,True,True,False,False,新潟,,38度04.6分
a1369,三面,54,100000,三面,ミオモテ,38度14.8分,139度36.3分,45m,True,False,False,False,False,False,新潟,,38度14.8分
a1370,大湯,54,100000,大湯,オオユ,37度12.3分,139度03.7分,240m,True,False,False,False,False,False,新潟,,37度12.3分
a1395,塩沢,54,100000,塩沢,シオザワ,37度02.3分,138度50.8分,195m,True,False,False,False,False,False,新潟,,37度02.3分
a1398,宮寄上,54,100000,宮寄上,ミヤヨリカミ,37度34.8分,139度08.4分,125m,True,False,False,False,False,False,新潟,,37度34.8分
a1424,樽本,54,100000,樽本,タルモト,36度53.4分,138度16.5分,633m,True,False,False,False,False,False,新潟,,36度53.4分
a1426,川谷,54,100000,川谷,カワダニ,37度12.0分,138度31.0分,206m,True,False,False,False,False,False,新潟,,37度12.0分
a1427,筒方,54,100000,筒方,ドウガタ,37度01.8分,138度20.6分,255m,True,False,False,False,False,False,新潟,,37度01.8分
a1444,室谷,54,100000,室谷,ムロヤ,37度33.0分,139度22.2分,200m,True,False,False,False,False,False,新潟,,37度33.0分
a1469,松浜,54,111010,松浜,マツハマ,37度57.3分,139度06.7分,1m,True,True,True,False,True,False,新潟,,37度57.3分
a1514,秋津,54,111000,秋津,アキツ,38度03.6分,138度24.8分,30m,True,True,True,False,False,False,新潟,,38度03.6分
a1645,瓢湖,54,100000,瓢湖,ヒョウコ,37度50.0分,139度14.2分,9m,True,False,False,False,False,False,新潟,,37度50.0分
a0295,浪江,36,111200,浪江,ナミエ,37度29.5分,140度57.9分,43m,True,True,True,True,False,False,福島,,37度29.5分
a0304,小野新町,36,111200,小野新町,オノニイマチ,37度17.2分,140度37.5分,433m,True,True,True,True,False,False,福島,,37度17.2分
a1034,広野,36,111200,広野,ヒロノ,37度14.0分,141度00.0分,43m,True,True,True,True,False,False,福島,,37度14.0分
a1129,川内,36,111200,川内,カワウチ,37度20.2分,140度48.5分,410m,True,True,True,True,False,False,福島,,37度20.2分
a0285,相馬,36,111201,相馬,ソウマ,37度47.0分,140度55.5分,9m,True,True,True,True,False,True,福島,,37度47.0分
a0299,郡山,36,111201,郡山,コオリヤマ,37度22.1分,140度19.8分,249m,True,True,True,True,False,True,福島,,37度22.1分
a0281,梁川,36,111200,梁川,ヤナガワ,37度51.1分,140度35.3分,43m,True,True,True,True,False,False,福島,,37度51.1分
a0282,稲荷峠,36,100000,稲荷峠,イナリトウゲ,37度45.4分,139度44.1分,800m,True,False,False,False,False,False,福島,,37度45.4分
a0283,吾妻山,36,100000,吾妻山,アヅマヤマ,37度43.3分,140度16.5分,1300m,True,False,False,False,False,False,福島,,37度43.3分
s47595,福島,36,111111,福島,フクシマ,37度45.5分,140度28.2分,67.4m,True,True,True,True,True,True,福島,,37度45.5分
a0286,喜多方,36,111200,喜多方,キタカタ,37度39.5分,139度51.8分,212m,True,True,True,True,False,False,福島,,37度39.5分
a0287,八木沢,36,100000,八木沢,ヤギサワ,37度41.8分,140度49.2分,540m,True,False,False,False,False,False,福島,,37度41.8分
a0288,原町,36,100000,原町,ハラマチ,37度38.3分,140度59.0分,17m,True,False,False,False,False,False,福島,,37度38.3分
a0289,飯谷山,36,100000,飯谷山,イイタニヤマ,37度31.6分,139度41.0分,720m,True,False,False,False,False,False,福島,,37度31.6分
a0290,猪苗代,36,111211,猪苗代,イナワシロ,37度33.1分,140度06.5分,519m,True,True,True,True,True,True,福島,,37度33.1分
a0291,二本松,36,111200,二本松,ニホンマツ,37度35.0分,140度25.8分,235m,True,True,True,True,False,False,福島,,37度35.0分
a0292,白馬石山,36,100000,白馬石山,シラウマイシヤマ,37度34.8分,140度43.5分,640m,True,False,False,False,False,False,福島,,37度34.8分
s47570,若松,36,111111,若松,ワカマツ,37度29.3分,139度54.6分,211.7m,True,True,True,True,True,True,福島,,37度29.3分
a0294,船引,36,111201,船引,フネヒキ,37度26.1分,140度34.6分,421m,True,True,True,True,False,True,福島,,37度26.1分
a0296,浅草岳,36,100000,浅草岳,アサクサダケ,37度20.6分,139度14.2分,1520m,True,False,False,False,False,False,福島,,37度20.6分
a0297,只見,36,111210,只見,タダミ,37度20.6分,139度18.8分,377m,True,True,True,True,True,False,福島,,37度20.6分
a0298,博士峠,36,100000,博士峠,ハカセトウゲ,37度20.4分,139度43.4分,1233m,True,False,False,False,False,False,福島,,37度20.4分
a0300,富岡,36,100000,富岡,トミオカ,37度20.8分,141度01.0分,50m,True,False,False,False,False,False,福島,,37度20.8分
a0301,南郷,36,111211,南郷,ナンゴウ,37度15.9分,139度32.2分,494m,True,True,True,True,True,True,福島,,37度15.9分
a0302,駒止峠,36,100000,駒止峠,コマドメトウゲ,37度12.6分,139度36.8分,1145m,True,False,False,False,False,False,福島,,37度12.6分
a0303,田島,36,111210,田島,タジマ,37度12.4分,139度47.7分,544m,True,True,True,True,True,False,福島,,37度12.4分
a0305,観音山,36,100000,観音山,カンノンヤマ,37度11.0分,139度55.5分,1050m,True,False,False,False,False,False,福島,,37度11.0分
s47597,白河,36,111111,白河,シラカワ,37度07.9分,140度12.9分,355m,True,True,True,True,True,True,福島,,37度07.9分
a0307,石川,36,111200,石川,イシカワ,37度08.8分,140度27.6分,290m,True,True,True,True,False,False,福島,,37度08.8分
a0308,山王峠,36,100000,山王峠,サンノウトウゲ,37度04.1分,139度43.9分,1080m,True,False,False,False,False,False,福島,,37度04.1分
a0309,大辷山,36,100000,大辷山,オオツベヤマ,37度04.8分,140度38.2分,688m,True,False,False,False,False,False,福島,,37度04.8分
a0310,平,36,100000,平,タイラ,37度03.9分,140度52.6分,12m,True,False,False,False,False,False,福島,,37度03.9分
a0311,田代山,36,100000,田代山,タシロヤマ,36度58.8分,139度28.9分,1920m,True,False,False,False,False,False,福島,,36度58.8分
a0312,東白川,36,111201,東白川,ヒガシシラカワ,36度56.3分,140度24.5分,183m,True,True,True,True,False,True,福島,,36度56.3分
s47598,小名浜,36,111111,小名浜,オナハマ,36度56.8分,140度54.2分,3.3m,True,True,True,True,True,True,福島,,36度56.8分
a1031,西会津,36,111210,西会津,ニシアイヅ,37度35.3分,139度39.4分,165m,True,True,True,True,True,False,福島,,37度35.3分
a1044,金山,36,111210,金山,カネヤマ,37度28.4分,139度31.7分,296m,True,True,True,True,True,False,福島,,37度28.4分
a1116,鷲倉,36,111200,鷲倉,ワシクラ,37度40.1分,140度15.6分,1220m,True,True,True,True,False,False,福島,,37度40.1分
a1127,上遠野,36,111100,上遠野,カトオノ,37度00.5分,140度44.2分,125m,True,True,True,True,False,False,福島,,37度00.5分
a1130,飯舘,36,111200,飯舘,イイタテ,37度39.9分,140度43.6分,463m,True,True,True,True,False,False,福島,,37度39.9分
a1150,津島,36,100000,津島,ツシマ,37度33.6分,140度45.2分,400m,True,False,False,False,False,False,福島,,37度33.6分
a1268,長沼,36,100000,長沼,ナガヌマ,37度17.3分,140度13.1分,317m,True,False,False,False,False,False,福島,,37度17.3分
a1269,舘岩,36,100000,舘岩,タテイワ,37度05.5分,139度31.9分,690m,True,False,False,False,False,False,福島,,37度05.5分
a1274,川前,36,100000,川前,カワマエ,37度14.8分,140度43.4分,492m,True,False,False,False,False,False,福島,,37度14.8分
a1282,桧原,36,111200,桧原,ヒバラ,37度43.3分,140度03.5分,824m,True,True,True,True,False,False,福島,,37度43.3分
a1293,茂庭,36,111210,茂庭,モニワ,37度53.5分,140度26.2分,200m,True,True,True,True,True,False,福島,,37度53.5分
a1294,湯本,36,111210,湯本,ユモト,37度16.6分,140度03.8分,646m,True,True,True,True,True,False,福島,,37度16.6分
a1295,桧枝岐,36,111210,桧枝岐,ヒノエマタ,37度00.6分,139度22.5分,973m,True,True,True,True,True,False,福島,,37度00.6分
a1359,吉尾峠,36,100000,吉尾峠,ヨシオトウゲ,37度20.8分,139度33.4分,705m,True,False,False,False,False,False,福島,,37度20.8分
a1364,六十里越,36,100000,六十里越,ロクジュウリゴエ,37度18.2分,139度13.0分,860m,True,False,False,False,False,False,福島,,37度18.2分
a1386,湖南,36,100000,湖南,コナン,37度23.3分,140度05.4分,536m,True,False,False,False,False,False,福島,,37度23.3分
a1466,玉川,36,111010,玉川,タマカワ,37度13.6分,140度25.6分,372m,True,True,True,False,True,False,福島,,37度13.6分
a1607,山田,36,111200,山田,ヤマダ,36度56.0分,140度44.0分,25m,True,True,True,True,False,False,福島,,36度56.0分
a1633,新地,36,111000,新地,シンチ,37度52.5分,140度55.1分,10m,True,True,True,False,False,False,福島,,37度52.5分
a1634,古殿,36,111000,古殿,フルドノ,37度05.4分,140度33.6分,347m,True,True,True,False,False,False,福島,,37度05.4分
a0765,須佐,81,111201,須佐,スサ,34度36.9分,131度37.4分,50m,True,True,True,True,False,True,山口,,34度36.9分
s47754,萩,81,111111,萩,ハギ,34度24.6分,131度24.3分,2.2m,True,True,True,True,True,True,山口,,34度24.6分
a0767,徳佐,81,111201,徳佐,トクサ,34度23.9分,131度43.5分,310m,True,True,True,True,False,True,山口,,34度23.9分
a0768,鍋提峠,81,100000,鍋提峠,ナベサゲトウゲ,34度15.9分,131度05.7分,400m,True,False,False,False,False,False,山口,,34度15.9分
a0769,秋吉台,81,111201,秋吉台,アキヨシダイ,34度14.1分,131度18.4分,240m,True,True,True,True,False,True,山口,,34度14.1分
a0770,瀬戸原,81,100000,瀬戸原,セトバラ,34度12.9分,131度34.9分,338m,True,False,False,False,False,False,山口,,34度12.9分
a0771,広瀬,81,111201,広瀬,ヒロセ,34度15.7分,131度57.1分,97m,True,True,True,True,False,True,山口,,34度15.7分
a0772,豊田,81,111201,豊田,トヨタ,34度11.2分,131度04.6分,40m,True,True,True,True,False,True,山口,,34度11.2分
a0773,桜山,81,100000,桜山,サクラヤマ,34度08.9分,131度13.1分,451m,True,False,False,False,False,False,山口,,34度08.9分
s47784,山口,81,111111,山口,ヤマグチ,34度09.7分,131度27.7分,18.1m,True,True,True,True,True,True,山口,,34度09.7分
a0775,防府,81,111201,防府,ホウフ,34度02.4分,131度32.0分,4m,True,True,True,True,False,True,山口,,34度02.4分
a0776,下松,81,111201,下松,クダマツ,34度00.6分,131度52.3分,27m,True,True,True,True,False,True,山口,,34度00.6分
s47762,下関,81,111111,下関,シモノセキ,33度56.9分,130度55.5分,3.3m,True,True,True,True,True,True,山口,,33度56.9分
a0778,宇部,81,111000,宇部,ウベ,33度55.8分,131度16.7分,5m,True,True,True,False,False,False,山口,,33度55.8分
a0779,安下庄,81,111201,安下庄,アゲノショウ,33度54.2分,132度17.6分,5m,True,True,True,True,False,True,山口,,33度54.2分
a0913,玖珂,81,111201,玖珂,クガ,34度05.7分,132度04.5分,68m,True,True,True,True,False,True,山口,,34度05.7分
a0939,油谷,81,111201,油谷,ユヤ,34度22.2分,131度03.3分,20m,True,True,True,True,False,True,山口,,34度22.2分
a0940,岩国,81,111201,岩国,イワクニ,34度09.3分,132度10.7分,41m,True,True,True,True,False,True,山口,,34度09.3分
a0941,周東,81,100000,周東,シュウトウ,34度05.3分,132度02.7分,45m,True,False,False,False,False,False,山口,,34度05.3分
a0942,柳井,81,111201,柳井,ヤナイ,33度57.5分,132度06.8分,3m,True,True,True,True,False,True,山口,,33度57.5分
a1100,羅漢山,81,100000,羅漢山,ラカンザン,34度21.0分,132度03.8分,945m,True,False,False,False,False,False,山口,,34度21.0分
a1101,長野山,81,100000,長野山,ナガノヤマ,34度16.7分,131度52.9分,970m,True,False,False,False,False,False,山口,,34度16.7分
a1261,和田,81,100000,和田,ワダ,34度10.2分,131度45.2分,154m,True,False,False,False,False,False,山口,,34度10.2分
a1367,篠生,81,100000,篠生,シノブ,34度20.3分,131度37.6分,264m,True,False,False,False,False,False,山口,,34度20.3分
a1614,鹿野,81,100000,鹿野,カノ,34度13.5分,131度48.9分,368m,True,False,False,False,False,False,山口,,34度13.5分
a1620,東厚保,81,100000,東厚保,ヒガシアツ,34度07.1分,131度10.9分,56m,True,False,False,False,False,False,山口,,34度07.1分
s47740,西郷,68,111111,西郷,サイゴウ,36度12.2分,133度20.0分,26.5m,True,True,True,True,True,True,島根,,36度12.2分
a0692,西ノ島,68,100000,西ノ島,ニシノシマ,36度06.6分,133度02.4分,3m,True,False,False,False,False,False,島根,,36度06.6分
a0693,鹿島,68,111201,鹿島,カシマ,35度31.2分,132度59.0分,3m,True,True,True,True,False,True,島根,,35度31.2分
a0694,斐川,68,111010,斐川,ヒカワ,35度24.8分,132度53.4分,2m,True,True,True,False,True,False,島根,,35度24.8分
s47741,松江,68,111111,松江,マツエ,35度27.4分,133度03.9分,16.9m,True,True,True,True,True,True,島根,,35度27.4分
a0696,大東,68,100000,大東,ダイトウ,35度19.1分,132度57.9分,56m,True,False,False,False,False,False,島根,,35度19.1分
a0697,大田,68,111201,大田,オオダ,35度11.4分,132度29.8分,30m,True,True,True,True,False,True,島根,,35度11.4分
a0698,掛合,68,111201,掛合,カケヤ,35度11.8分,132度48.9分,215m,True,True,True,True,False,True,島根,,35度11.8分
a0699,横田,68,111211,横田,ヨコタ,35度10.4分,133度06.2分,369m,True,True,True,True,True,True,島根,,35度10.4分
a0700,吾妻山,68,100000,吾妻山,アヅマヤマ,35度04.0分,133度02.2分,1012m,True,False,False,False,False,False,島根,,35度04.0分
a0701,川本,68,111201,川本,カワモト,34度58.6分,132度29.5分,132m,True,True,True,True,False,True,島根,,34度58.6分
s47755,浜田,68,111111,浜田,ハマダ,34度53.8分,132度04.2分,19m,True,True,True,True,True,True,島根,,34度53.8分
a0703,三隅,68,100000,三隅,ミスミ,34度47.7分,131度56.9分,9m,True,False,False,False,False,False,島根,,34度47.7分
a0704,益田,68,111201,益田,マスダ,34度40.6分,131度50.6分,4m,True,True,True,True,False,True,島根,,34度40.6分
a0705,聖山,68,100000,聖山,ヒジリヤマ,34度38.2分,132度08.7分,1112m,True,False,False,False,False,False,島根,,34度38.2分
a0706,十種峯,68,100000,十種峯,トクサガミネ,34度26.4分,131度41.7分,902m,True,False,False,False,False,False,島根,,34度26.4分
a0707,津和野,68,111201,津和野,ツワノ,34度27.7分,131度46.2分,165m,True,True,True,True,False,True,島根,,34度27.7分
a0954,佐田,68,100000,佐田,サダ,35度13.3分,132度43.4分,100m,True,False,False,False,False,False,島根,,35度13.3分
a1093,桜江,68,100000,桜江,サクラエ,34度57.2分,132度20.0分,32m,True,False,False,False,False,False,島根,,34度57.2分
a1094,瑞穂,68,111211,瑞穂,ミズホ,34度51.2分,132度31.8分,327m,True,True,True,True,True,True,島根,,34度51.2分
a1095,伯太,68,100000,伯太,ハクタ,35度21.0分,133度16.4分,23m,True,False,False,False,False,False,島根,,35度21.0分
a1175,波佐,68,100000,波佐,ハザ,34度46.8分,132度11.8分,370m,True,False,False,False,False,False,島根,,34度46.8分
a1176,匹見,68,100000,匹見,ヒキミ,34度34.3分,132度01.0分,259m,True,False,False,False,False,False,島根,,34度34.3分
a1307,海士,68,111201,海士,アマ,36度05.8分,133度05.8分,3m,True,True,True,True,False,True,島根,,36度05.8分
